Recording	Participant	Timeline	TOI	Interval	Media	Group1	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag3	Fixation	Whole	79	35628	36610	982	i	1	0.62873	0.49959	3.23727										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	96	36610	36660	50						190.38	196.81	305.22	9.66	i	o	0.62873	0.49959	0.46022	0.53046
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag5	Fixation	Whole	80	36660	40154	3494	o	1	0.46022	0.53046	3.43447										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	97	40154	40204	50						34.95	98.69	168.28	5.06	o	o	0.46022	0.53046	0.54354	0.47224
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag5	Fixation	Partial	81	40204	40354	150	o	1	0.54354	0.47224	3.52641										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Partial	98	40570	40587	17							54.7	54.7			o			0.50773	0.49736
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag5	Fixation	Whole	82	40587	40770	183	o	1	0.50773	0.49736	3.5305										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	99	40770	40820	50						324.87	163.51	246.42	8.13	o	i	0.50773	0.49736	0.6402	0.59056
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag3	Fixation	Whole	83	40820	41153	333	i	1	0.6402	0.59056	3.46578										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	100	41153	41186	33						278.03	125.65	151.78	4.53	i	n	0.6402	0.59056	0.66086	0.73701
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag4	Fixation	Whole	84	41186	41452	266	n	1	0.66086	0.73701	3.29443										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	101	41452	41469	17						194.27	33.17	33.17	0.9	n	n	0.66086	0.73701	0.64605	0.74078
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag4	Fixation	Whole	85	41469	42068	599	n	1	0.64605	0.74078	3.16376										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	102	42068	42134	67						56.35	123.28	209.18	8.02	n	k	0.64605	0.74078	0.75942	0.57048
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag1	Fixation	Whole	86	42134	42301	166	k	1	0.75942	0.57048	3.15891										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	103	42301	42384	83						87.21	115.24	196.87	9.31	k	e	0.75942	0.57048	0.77619	0.22623
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag5	Fixation	Whole	87	42384	42451	66	e	1	0.77619	0.22623	3.29181										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	104	42451	42467	16						260.85	33.92	33.92	0.71	e	e	0.77619	0.22623	0.77234	0.25009
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag5	Fixation	Whole	88	42467	42833	366	e	1	0.77234	0.25009	3.34664										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	105	42833	42916	83						193.05	219.18	415.86	18.13	e		0.77234	0.25009	0.4412	0.32683
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Fixation	Whole	89	42916	43133	217		0	0.4412	0.32683	3.44028										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	106	43133	43166	33						161.65	119.89	158.1	4.35		a	0.4412	0.32683	0.36227	0.30065
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag1	Fixation	Whole	90	43166	43316	150	a	1	0.36227	0.30065	3.41707										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	107	43316	43366	50						194.22	130.01	228.04	6.44	a	b	0.36227	0.30065	0.24192	0.33115
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag2	Fixation	Whole	91	43366	43515	150	b	1	0.24192	0.33115	3.48833										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	108	43515	43549	33						274.46	175.83	176.21	5.57	b	f	0.24192	0.33115	0.25778	0.53453
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag1	Fixation	Whole	92	43549	43748	200	f	1	0.25778	0.53453	3.56354										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	109	43748	43815	66						0.09	141.55	252.44	9.07	f		0.25778	0.53453	0.42254	0.53426
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Fixation	Whole	93	43815	44048	233		0	0.42254	0.53426	3.38414										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	110	44048	44098	50						5.49	209.85	319.39	10.19		i	0.42254	0.53426	0.60088	0.51713
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag3	Fixation	Whole	94	44098	44314	216	i	1	0.60088	0.51713	3.28584										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	111	44314	44364	50						326.44	178.1	266.37	8.75	i		0.60088	0.51713	0.74584	0.6133
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Fixation	Whole	95	44364	44497	133		0	0.74584	0.6133	3.39501										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	112	44497	44547	50						135.73	197.56	313.92	10.09		i	0.74584	0.6133	0.58726	0.45869
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag3	Fixation	Whole	96	44547	44614	66	i	1	0.58726	0.45869	3.42356										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	113	44614	44664	50						190.58	110.85	182.67	5.62	i	o	0.58726	0.45869	0.48907	0.47702
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag5	Fixation	Whole	97	44664	44747	83	o	1	0.48907	0.47702	3.31549										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	114	44747	44763	17						335.49	30.43	30.43	0.52	o	o	0.48907	0.47702	0.49603	0.48019
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag5	Fixation	Whole	98	44763	44847	83	o	1	0.49603	0.48019	3.357										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	115	44847	44913	66						222.96	245.88	415.26	15.75	o	j	0.49603	0.48019	0.24495	0.714
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag5	Fixation	Whole	99	44913	45462	549	j	1	0.24495	0.714	3.25226										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Partial	116	45462	45546	83							342.5	525.02		j		0.24495	0.714		
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Partial	117	45562	45579	17							33.14	33.14							
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Partial	118	45596	45612	16							33.43	33.43						0.70741	0.54477
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Fixation	Whole	100	45612	45729	117		0	0.70741	0.54477	3.05353										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	119	45729	45779	50						283.49	119.66	236.84	5.89		h	0.70741	0.54477	0.75125	0.7275
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag3	Fixation	Whole	101	45779	45895	116	h	1	0.75125	0.7275	3.16869										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	120	45895	45961	66						88.25	218.08	343.83	13.81	h	e	0.75125	0.7275	0.76619	0.23859
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag5	Fixation	Whole	102	45961	46261	299	e	1	0.76619	0.23859	3.26724										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	121	46261	46311	50						269.22	157.01	248.91	8.16	e	k	0.76619	0.23859	0.76214	0.53638
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag1	Fixation	Whole	103	46311	46627	316	k	1	0.76214	0.53638	3.39824										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	122	46627	46660	33						263.97	130.64	134.91	4.69	k	h	0.76214	0.53638	0.74551	0.69381
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag3	Fixation	Whole	104	46660	46910	250	h	1	0.74551	0.69381	3.38296										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	123	46910	46960	50						188.49	111.95	154.39	5.77	h	n	0.74551	0.69381	0.64266	0.70915
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag4	Fixation	Whole	105	46960	47393	433	n	1	0.64266	0.70915	3.25746										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	124	47393	47459	66						94.83	106.14	162.09	6.57	n	i	0.64266	0.70915	0.6243	0.49184
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag3	Fixation	Whole	106	47459	47792	333	i	1	0.6243	0.49184	3.23144										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	125	47792	47825	33						308.08	58.47	60.94	2.23	i	i	0.6243	0.49184	0.6566	0.53307
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag3	Fixation	Whole	107	47825	48042	216	i	1	0.6566	0.53307	3.3667										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	126	48042	48108	66						219.89	140.71	241.58	8.95	i	c	0.6566	0.53307	0.51393	0.65234
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag2	Fixation	Whole	108	48108	48341	233	c	1	0.51393	0.65234	3.45055										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Partial	127	48341	48408	66							189.4	235.92		c		0.51393	0.65234		
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Partial	128	48441	48457	16							45.9	45.9						0.4297	0.29621
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Fixation	Whole	109	48457	48707	250		0	0.4297	0.29621	3.26998										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	129	48707	48741	33						190.51	82.75	83.48	2.97		a	0.4297	0.29621	0.376	0.30617
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag1	Fixation	Whole	110	48741	49123	383	a	1	0.376	0.30617	3.39948										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	130	49123	49190	67						315.1	290.96	383.65	19.26	a		0.376	0.30617	0.67931	0.60837
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Fixation	Whole	111	49190	49473	283		0	0.67931	0.60837	3.38537										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	131	49473	49506	33						113.95	92.86	111.86	3.82		i	0.67931	0.60837	0.63631	0.51158
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag3	Fixation	Whole	112	49506	49639	133	i	1	0.63631	0.51158	3.22929										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	132	49639	49689	50						98.24	136.9	195.84	6.53	i	d	0.63631	0.51158	0.60411	0.28908
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag2	Fixation	Whole	113	49689	49939	250	d	1	0.60411	0.28908	3.26939										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	133	49939	49989	50						242.34	149.87	265.95	7.46	d	o	0.60411	0.28908	0.50761	0.47317
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag5	Fixation	Whole	114	49989	50222	233	o	1	0.50761	0.47317	3.43866										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	134	50222	50271	50						347.2	153.2	197.15	7.49	o	i	0.50761	0.47317	0.63658	0.50246
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag3	Fixation	Whole	115	50271	50588	316	i	1	0.63658	0.50246	3.45715										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Partial	135	50588	50654	66							109.26	167.75		i		0.63658	0.50246		
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Partial	136	50687	50704	16							31.87	31.87			d			0.6208	0.2729
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag2	Fixation	Whole	116	50704	50804	100	d	1	0.6208	0.2729	3.57069										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	137	50804	50854	50						196.5	121.67	190.79	6.08	d	m	0.6208	0.2729	0.51221	0.30508
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag4	Fixation	Whole	117	50854	51003	150	m	1	0.51221	0.30508	3.48229										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Partial	138	51003	51020	17							63.49	63.49		m		0.51221	0.30508		
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Partial	139	51037	51053	16							37.78	37.78							
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Partial	140	51087	51103	16							34.18	34.18			m			0.49967	0.31838
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag4	Fixation	Whole	118	51103	51203	100	m	1	0.49967	0.31838	3.51568										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	141	51203	51220	17						73.03	50.18	50.18	0.86	m	m	0.49967	0.31838	0.50754	0.29258
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag4	Fixation	Whole	119	51220	51303	83	m	1	0.50754	0.29258	3.68918										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Partial	142	51303	51320	17							56.96	56.96		m		0.50754	0.29258		
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Partial	143	51353	51370	17							202.36	202.36							
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Partial	144	51536	51569	33							108.96	108.96							
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Partial	145	51586	51603	17							94.97	94.97							
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Partial	146	51636	51652	16							45.34	45.34							
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Partial	147	51669	51686	17							46.46	46.46							
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Partial	148	51702	51752	50							100.8	162.9			o			0.4914	0.55918
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag5	Fixation	Whole	120	51752	51869	117	o	1	0.4914	0.55918	3.68424										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	149	51869	51919	50						241.69	107.57	148.62	5.07	o		0.4914	0.55918	0.42818	0.67654
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Fixation	Whole	121	51919	52102	183		0	0.42818	0.67654	3.63612										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	150	52102	52152	50						1.53	222.72	317.76	11.57		n	0.42818	0.67654	0.62516	0.67127
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag4	Fixation	Whole	122	52152	52268	117	n	1	0.62516	0.67127	3.38204										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Partial	151	52268	52335	66							200.92	363.79		n		0.62516	0.67127		
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Partial	152	52368	52401	33							34.85	37.05			m			0.52198	0.28676
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag4	Fixation	Whole	123	52401	52501	100	m	1	0.52198	0.28676	3.2445										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	153	52501	52518	17						110.85	54.52	54.52	1.35	m	m	0.52198	0.28676	0.50707	0.24762
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag4	Fixation	Whole	124	52518	52618	100	m	1	0.50707	0.24762	3.26125										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	154	52618	52684	67						255.36	212.52	338.82	13.67	m	l	0.50707	0.24762	0.39705	0.66891
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag4	Fixation	Whole	125	52684	52850	166	l	1	0.39705	0.66891	3.41323										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	155	52850	52867	17						257.28	101.86	101.86	2.04	l	l	0.39705	0.66891	0.38324	0.73014
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag4	Fixation	Whole	126	52867	53150	283	l	1	0.38324	0.73014	3.34482										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Partial	156	53150	53233	83							186.22	353.39		l		0.38324	0.73014		
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Partial	157	53250	53283	33							38.43	46.47			m			0.50016	0.29179
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag4	Fixation	Whole	127	53283	53400	116	m	1	0.50016	0.29179	3.16596										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	158	53400	53449	50						169.02	165.88	250.11	8.24	m	a	0.50016	0.29179	0.35075	0.26279
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag1	Fixation	Whole	128	53449	53749	300	a	1	0.35075	0.26279	3.3195										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	159	53749	53816	67						319.04	270.52	389.68	17.94	a	i	0.35075	0.26279	0.64494	0.5182
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag3	Fixation	Whole	129	53816	54182	366	i	1	0.64494	0.5182	3.49843										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	160	54182	54248	66						195.9	115.38	214.4	7.64	i	o	0.64494	0.5182	0.51384	0.55555
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag5	Fixation	Whole	130	54248	54581	333	o	1	0.51384	0.55555	3.34552										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	161	54581	54631	50						268.02	79.06	134.31	3.36	o	c	0.51384	0.55555	0.50996	0.66777
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag2	Fixation	Whole	131	54631	54797	166	c	1	0.50996	0.66777	3.37515										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	162	54797	54864	67						73.22	237.92	409.16	15.08	c	d	0.50996	0.66777	0.64816	0.20946
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2	Tag2	Fixation	Whole	132	54864	55047	183	d	1	0.64816	0.20946	3.40861										
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Saccade	Whole	163	55047	55114	67						185.97	293.55	454.73	19.49	d		0.64816	0.20946	0.28982	0.24695
henry	Participant7	Timeline1	My Time of Interest 001	1	condition-2		Fixation	Whole	133	55114	55263	150		0	0.28982	0.24695	3.42976										
